5.0,74.0,60.12820512820513,1.3634513634513634,1.6780045351473922,1.3634513634513634,1.6780045351473922," "
10.0,74.0,49.19532428355958,1.115540233187292,1.6780045351473922,1.2394957983193278,1.6780045351473922," "
15.0,74.0,48.970588235294116,1.1104441776710683,1.6780045351473922,1.1964785914365748,1.6780045351473922," "
20.0,74.0,48.970588235294116,1.1104441776710683,1.6780045351473922,1.174969987995198,1.6780045351473922," "
25.0,74.0,48.970588235294116,1.1104441776710683,1.6780045351473922,1.1620648259303723,1.6780045351473922," "
30.0,74.0,48.970588235294116,1.1104441776710683,1.6780045351473922,1.1534613845538215,1.6780045351473922," "
35.0,74.0,48.970588235294116,1.1104441776710683,1.6780045351473922,1.1473160692848567,1.678004535147392," "
40.0,74.0,48.970588235294116,1.1104441776710683,1.6780045351473922,1.1427070828331334,1.678004535147392," "
45.0,74.0,48.970588235294116,1.1104441776710683,1.6780045351473922,1.1391223155929038,1.678004535147392," "
50.0,74.0,46.85457516339869,1.0624620218457752,1.6780045351473922,1.131456286218191,1.6780045351473918," "
55.0,74.0,45.83888888888889,1.0394305870496345,1.6780045351473922,1.123090313566504,1.6780045351473918," "
60.0,74.0,45.83888888888889,1.0394305870496345,1.5419501133786848,1.1161186696900982,1.666666666666666," "
65.0,74.0,45.83888888888889,1.0394305870496345,0.0,1.1102195864100624,1.5384615384615379," "
70.0,74.0,45.83888888888889,1.0394305870496345,0.0,1.1051632293128888,1.4285714285714282," "
75.0,74.0,42.566959064327484,0.9652371669915529,0.0,1.0958348251581331,1.3333333333333328," "
80.0,74.0,38.52157217077028,0.8735050378859472,0.0,1.0819392134536214,1.2499999999999996," "
85.0,74.0,36.52360515021459,0.8281996632701721,0.0,1.0670133575604774,1.1764705882352937," "
90.0,74.0,36.52360515021459,0.8281996632701721,0.0,1.0537459300999048,1.1111111111111107," "
95.0,74.0,36.20314735336195,0.8209330465614955,0.0,1.0414926204399886,1.052631578947368," "
100.0,64.0,9.333333333333334,0.21164021164021166,0.0,1.0,1.0," "
