130,0,0,175,-1,-1,2,124,0.005140146723564443,1470,165,0.6,2,34,127,0,.,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,120,109,120
130,1,1,162,0,175,1,124,0.003901544529681722,1392,165,0.6099137931034483,2,90,127,158,0.9469387755102041,122,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,107,119,107,119
130,2,1,126,0,175,2,124,0.043528715322919465,78,128,0.5769230769230769,2,103,127,159,0.053061224489795916,104,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,102,93,102,93
130,3,2,173,1,162,2,124,0.004254220783491025,1084,165,0.6291512915129152,2,115,127,142,0.7787356321839081,117,131,-1,-1,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,98,113,98,113
130,4,2,174,1,162,2,124,0.022477736039119622,308,165,0.5422077922077922,2,121,127,145,0.22126436781609196,75,169,-1,-1,-1,-1,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,51,60,51,60
130,5,2,-1,2,126,3,163,0.0,9,128,0.8888888888888888,0,30,127,138,0.11538461538461539,32,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,118,33,118,33
130,6,2,162,2,126,1,124,0.047862670924946116,69,128,0.5362318840579711,2,43,127,139,0.8846153846153846,97,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,94,91,94,91
130,7,3,-1,3,173,3,163,0.0,612,165,0.6617647058823529,0,30,127,150,0.5645756457564576,100,7,-1,-1,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,76,99,76,99
130,8,3,173,3,173,2,124,0.010039317912927559,472,165,0.586864406779661,2,48,127,148,0.4354243542435424,92,20,-1,-1,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,66,87,66,87
130,9,3,133,4,174,2,124,0.022855883974030267,278,165,0.5143884892086331,2,54,127,156,0.9025974025974026,63,10,-1,-1,-1,-1,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,-1,-1,-1,49,52,49,52
130,10,3,172,4,174,2,124,0.2072154478335574,30,165,0.8,2,61,127,157,0.09740259740259741,70,25,-1,-1,-1,-1,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,1,-1,-1,-1,111,83,111,83
130,11,3,177,6,162,2,124,0.1398355237062029,38,165,0.5789473684210527,2,65,127,143,0.5507246376811594,73,132,-1,-1,-1,-1,132,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,57,79,57,79
130,12,3,123,6,162,2,124,0.27749396399222637,31,128,0.6774193548387096,2,78,127,144,0.4492753623188406,71,168,-1,-1,-1,-1,166,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,77,39,77,39
130,13,4,176,8,173,2,124,0.03308654020477786,112,128,0.5178571428571429,2,82,127,151,0.23728813559322035,116,8,-1,-1,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,108,106,108,106
130,14,4,-1,8,173,3,163,0.0,360,165,0.6194444444444445,0,30,127,149,0.7627118644067796,84,23,-1,-1,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,50,81,50,81
130,15,4,-1,9,133,3,163,0.0,6,128,1.0,0,30,127,140,0.02158273381294964,31,12,-1,-1,-1,-1,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,-1,-1,-1,110,-1,110,-1
130,16,4,125,9,133,2,124,0.01851778962143924,272,165,0.5257352941176471,2,85,127,141,0.9784172661870504,62,27,-1,-1,-1,-1,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,-1,-1,-1,46,53,46,53
