0.0,1.0,1.0,-1,-1,-1,0.0,1.0,0.0,0.16122448979591836,0.0,0.1937224129475233,0.8387755102040816,0.27768014059753954,0.8387755102040817,.
0.01,1.0,0.986212489862125,-1,-1,-1,0.013787510137875101,0.986212489862125,0.0,0.1727891156462585,0.013787510137875101,0.19590014878492312,0.8368891947694426,0.2804733727810651,0.8272108843537415,.
0.02,1.0,0.986212489862125,-1,-1,-1,0.013787510137875101,0.986212489862125,0.0,0.1727891156462585,0.013787510137875101,0.19590014878492312,0.8368891947694426,0.2804733727810651,0.8272108843537415,.
0.03,1.0,0.986212489862125,-1,-1,-1,0.013787510137875101,0.986212489862125,0.0,0.1727891156462585,0.013787510137875101,0.19590014878492312,0.8368891947694426,0.2804733727810651,0.8272108843537415,.
0.04,1.0,0.986212489862125,-1,-1,-1,0.013787510137875101,0.986212489862125,0.0,0.1727891156462585,0.013787510137875101,0.19590014878492312,0.8368891947694426,0.2804733727810651,0.8272108843537415,.
0.05,1.0,0.986212489862125,-1,-1,-1,0.013787510137875101,0.986212489862125,0.0,0.1727891156462585,0.013787510137875101,0.19590014878492312,0.8368891947694426,0.2804733727810651,0.8272108843537415,.
0.060000000000000005,1.0,0.986212489862125,-1,-1,-1,0.013787510137875101,0.986212489862125,0.0,0.1727891156462585,0.013787510137875101,0.19590014878492312,0.8368891947694426,0.2804733727810651,0.8272108843537415,.
0.07,0.9620253164556962,0.8726682887266829,-1,-1,-1,0.1273317112733171,0.8726682887266829,0.0379746835443038,0.2619047619047619,0.08935702772901333,0.20905923344947736,0.8251533742331288,0.29591174561972744,0.7380952380952381,.
0.08,0.9535864978902954,0.851581508515815,-1,-1,-1,0.14841849148418493,0.851581508515815,0.046413502109704644,0.2782312925170068,0.1020049893744803,0.21157086687886165,0.822884012539185,0.29874421678783875,0.7217687074829933,.
0.09,0.6118143459915611,0.13381995133819946,-1,-1,-1,0.8661800486618005,0.13381995133819946,0.3881856540084388,0.8251700680272109,0.4779943946533617,0.49085985104942453,0.532258064516129,0.5301645338208409,0.17482993197278907,.
0.09999999999999999,0.6118143459915611,0.13381995133819946,-1,-1,-1,0.8661800486618005,0.13381995133819946,0.3881856540084388,0.8251700680272109,0.4779943946533617,0.49085985104942453,0.532258064516129,0.5301645338208409,0.17482993197278907,.
0.10999999999999999,0.6118143459915611,0.13381995133819946,-1,-1,-1,0.8661800486618005,0.13381995133819946,0.3881856540084388,0.8251700680272109,0.4779943946533617,0.49085985104942453,0.532258064516129,0.5301645338208409,0.17482993197278907,.
0.11999999999999998,0.6118143459915611,0.13381995133819946,-1,-1,-1,0.8661800486618005,0.13381995133819946,0.3881856540084388,0.8251700680272109,0.4779943946533617,0.49085985104942453,0.532258064516129,0.5301645338208409,0.17482993197278907,.
0.12999999999999998,0.6118143459915611,0.13381995133819946,-1,-1,-1,0.8661800486618005,0.13381995133819946,0.3881856540084388,0.8251700680272109,0.4779943946533617,0.49085985104942453,0.532258064516129,0.5301645338208409,0.17482993197278907,.
0.13999999999999999,0.6033755274261603,0.12327656123276565,0,-1,-1,0.8767234387672344,0.12327656123276565,0.39662447257383965,0.8326530612244898,0.48009896619339465,0.5045871559633027,0.5152542372881356,0.5375939849624061,0.1673469387755102,.
0.15,0.6033755274261603,0.12327656123276565,-1,-1,-1,0.8767234387672344,0.12327656123276565,0.39662447257383965,0.8326530612244898,0.48009896619339465,0.5045871559633027,0.5152542372881356,0.5375939849624061,0.1673469387755102,.
0.16,0.6033755274261603,0.12327656123276565,-1,-1,-1,0.8767234387672344,0.12327656123276565,0.39662447257383965,0.8326530612244898,0.48009896619339465,0.5045871559633027,0.5152542372881356,0.5375939849624061,0.1673469387755102,.
0.17,0.6033755274261603,0.12327656123276565,-1,-1,-1,0.8767234387672344,0.12327656123276565,0.39662447257383965,0.8326530612244898,0.48009896619339465,0.5045871559633027,0.5152542372881356,0.5375939849624061,0.1673469387755102,.
0.18000000000000002,0.5527426160337553,0.07866991078669916,-1,-1,-1,0.9213300892133008,0.07866991078669916,0.4472573839662447,0.861904761904762,0.47407270524705614,0.5700609225413403,0.42543859649122806,0.5634408602150538,0.13809523809523805,.
0.19000000000000003,0.5527426160337553,0.07866991078669916,-1,-1,-1,0.9213300892133008,0.07866991078669916,0.4472573839662447,0.861904761904762,0.47407270524705614,0.5700609225413403,0.42543859649122806,0.5634408602150538,0.13809523809523805,.
0.20000000000000004,0.5527426160337553,0.07866991078669916,-1,-1,-1,0.9213300892133008,0.07866991078669916,0.4472573839662447,0.861904761904762,0.47407270524705614,0.5700609225413403,0.42543859649122806,0.5634408602150538,0.13809523809523805,.
0.21000000000000005,0.5527426160337553,0.07866991078669916,-1,-1,-1,0.9213300892133008,0.07866991078669916,0.4472573839662447,0.861904761904762,0.47407270524705614,0.5700609225413403,0.42543859649122806,0.5634408602150538,0.13809523809523805,.
0.22000000000000006,0.5527426160337553,0.07866991078669916,-1,-1,-1,0.9213300892133008,0.07866991078669916,0.4472573839662447,0.861904761904762,0.47407270524705614,0.5700609225413403,0.42543859649122806,0.5634408602150538,0.13809523809523805,.
0.23000000000000007,0.5527426160337553,0.07866991078669916,-1,-1,-1,0.9213300892133008,0.07866991078669916,0.4472573839662447,0.861904761904762,0.47407270524705614,0.5700609225413403,0.42543859649122806,0.5634408602150538,0.13809523809523805,.
0.24000000000000007,0.5527426160337553,0.07866991078669916,-1,-1,-1,0.9213300892133008,0.07866991078669916,0.4472573839662447,0.861904761904762,0.47407270524705614,0.5700609225413403,0.42543859649122806,0.5634408602150538,0.13809523809523805,.
