131,0,0,176,-1,-1,1,128,0.03994478048437,1470,173,0.8387755102040816,2,30,132,0,.,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,74,31,74
131,1,1,179,0,176,2,128,0.025424280026912438,1054,173,0.8956356736242884,2,87,132,161,0.7170068027210884,117,174,-1,-1,-1,-1,-1,-1,-1,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126,42,126,42
131,2,1,172,0,176,2,128,0.09817801210671095,416,173,0.6947115384615384,2,105,132,162,0.2829931972789116,81,180,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,45,82,45
131,3,2,169,1,179,1,128,0.11945024186160147,88,173,0.6704545454545454,2,116,132,167,0.08349146110056926,107,4,-1,-1,-1,-1,-1,-1,-1,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,110,83,110,83
131,4,2,-1,1,179,3,170,0.0,966,173,0.9161490683229814,0,23,132,168,0.9165085388994307,112,15,-1,-1,-1,-1,-1,-1,-1,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,122,121,122,121
131,5,2,127,2,172,2,128,0.06482508164874501,147,180,0.5374149659863946,2,125,132,155,0.35336538461538464,37,6,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,118,114,118
131,6,2,169,2,172,1,128,0.05810055153905169,269,173,0.8215613382899628,2,40,132,156,0.6466346153846154,58,17,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,101,72,101
131,7,3,127,3,169,2,128,0.12703281997855798,60,173,0.55,2,48,132,152,0.6818181818181818,98,137,-1,-1,-1,-1,137,-1,-1,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,95,78,95,78
131,8,3,-1,3,169,3,170,0.0,28,173,0.9285714285714286,0,23,132,154,0.3181818181818182,35,177,-1,-1,-1,-1,177,-1,-1,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,77,61,77,61
131,9,3,175,5,127,2,128,0.09817127579917362,88,180,0.6590909090909091,2,52,132,163,0.5986394557823129,107,7,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,91,109,91,109
