2.0,393,-1,0,516
3.0,98,-1,0,310
4.0,375,-1,0,249
5.0,227,-1,0,301
6.0,355,-1,0,263
9.0,392,-1,0,250
10.0,11,-1,0,112
11.0,180,-1,0,516
12.0,240,-1,0,122
14.0,644,-1,0,139
15.0,490,-1,0,388
16.0,499,-1,0,255
18.0,606,-1,0,250
19.0,429,-1,0,317
20.0,236,-1,0,273
21.0,237,-1,0,313
22.0,7,-1,0,111
23.0,474,-1,0,474
24.0,64,-1,0,255
25.0,445,-1,0,296
27.0,484,-1,0,122
29.0,355,-1,0,263
30.0,269,-1,0,497
31.0,583,-1,0,296
33.0,387,-1,0,118
34.0,99,-1,0,296
37.0,603,-1,0,263
41.0,505,-1,0,126
47.0,505,-1,0,126
49.0,93,-1,0,247
50.0,354,-1,0,113
51.0,420,-1,0,122
52.0,538,-1,0,247
55.0,438,-1,0,310
57.0,551,-1,0,311
59.0,322,-1,0,296
60.0,324,-1,0,273
61.0,474,-1,0,246
62.0,527,-1,0,317
68.0,84,-1,0,255
69.0,337,-1,0,143
70.0,21,-1,0,274
71.0,418,-1,0,255
73.0,545,-1,0,145
74.0,80,-1,0,124
75.0,464,-1,0,283
76.0,179,-1,0,296
77.0,350,-1,0,114
79.0,504,-1,0,273
80.0,460,-1,0,114
81.0,413,-1,0,304
84.0,513,-1,0,288
87.0,474,-1,0,399
90.0,376,-1,0,263
92.0,277,-1,0,114
94.0,57,-1,0,129
95.0,381,-1,0,311
100.0,482,-1,0,255
101.0,67,-1,0,304
102.0,543,-1,0,122
103.0,43,-1,0,126
105.0,51,-1,0,116
107.0,647,-1,0,308
108.0,397,-1,0,273
110.0,100,-1,0,317
111.0,483,-1,0,129
113.0,598,-1,0,311
114.0,382,-1,0,303
115.0,564,-1,0,295
116.0,10,-1,0,114
118.0,66,-1,0,118
120.0,404,-1,0,129
123.0,608,-1,0,139
124.0,474,-1,0,399
126.0,414,-1,0,273
127.0,378,-1,0,230
128.0,629,-1,0,273
129.0,474,-1,0,399
130.0,635,-1,0,147
132.0,431,-1,0,127
138.0,532,-1,0,199
142.0,225,-1,0,212
145.0,106,-1,0,133
146.0,594,-1,0,113
147.0,493,-1,0,246
149.0,646,-1,0,114
150.0,624,-1,0,299
153.0,633,-1,0,283
156.0,474,-1,0,198
158.0,140,-1,0,132
161.0,196,-1,0,122
162.0,353,-1,0,275
163.0,323,-1,0,118
165.0,391,-1,0,114
176.0,321,-1,0,296
178.0,9,-1,0,255
179.0,433,-1,0,497
180.0,78,-1,0,139
183.0,191,-1,0,121
188.0,474,-1,0,294
191.0,474,-1,0,474
193.0,352,-1,0,515
196.0,471,-1,0,114
197.0,65,-1,0,230
198.0,60,-1,0,304
202.0,29,-1,0,310
205.0,569,-1,0,230
209.0,625,-1,0,202
211.0,238,-1,0,291
213.0,373,-1,0,199
214.0,223,-1,0,231
215.0,163,-1,0,296
220.0,549,-1,0,250
221.0,235,-1,0,302
222.0,63,-1,0,311
223.0,501,-1,0,402
224.0,14,-1,0,230
226.0,441,-1,0,288
227.0,327,-1,0,199
231.0,448,-1,0,525
232.0,637,-1,0,139
241.0,610,-1,0,299
242.0,570,-1,0,142
245.0,103,-1,0,317
249.0,607,-1,0,301
251.0,426,-1,0,151
253.0,547,-1,0,212
257.0,88,-1,0,305
261.0,572,-1,0,283
262.0,343,-1,0,496
263.0,474,-1,0,525
265.0,166,-1,0,246
268.0,357,-1,0,295
270.0,41,-1,0,131
271.0,627,-1,0,119
272.0,367,-1,0,286
273.0,575,-1,0,270
276.0,165,-1,0,310
277.0,597,-1,0,275
279.0,472,-1,0,304
283.0,654,-1,0,255
284.0,160,-1,0,399
287.0,553,-1,0,129
291.0,217,-1,0,127
292.0,562,-1,0,273
299.0,156,-1,0,401
302.0,433,-1,0,497
305.0,187,-1,0,273
308.0,267,-1,0,247
310.0,17,-1,0,125
314.0,104,-1,0,255
320.0,372,-1,0,289
321.0,412,-1,0,311
323.0,485,-1,0,114
325.0,226,-1,0,119
330.0,424,-1,0,122
331.0,183,-1,0,311
339.0,325,-1,0,306
341.0,73,-1,0,275
348.0,181,-1,0,300
354.0,555,-1,0,283
359.0,68,-1,0,122
360.0,552,-1,0,516
363.0,651,-1,0,255
364.0,486,-1,0,273
375.0,71,-1,0,273
380.0,474,-1,0,229
382.0,421,-1,0,306
383.0,489,-1,0,398
384.0,444,-1,0,288
387.0,31,-1,0,205
388.0,102,-1,0,273
389.0,371,-1,0,232
393.0,474,-1,0,262
394.0,369,-1,0,286
395.0,33,-1,0,275
400.0,360,-1,0,250
402.0,364,-1,0,199
405.0,265,-1,0,295
409.0,55,-1,0,230
413.0,417,-1,0,270
419.0,474,-1,0,283
420.0,407,-1,0,516
421.0,474,-1,0,294
422.0,541,-1,0,389
424.0,330,-1,0,283
426.0,215,-1,0,514
429.0,224,-1,0,300
430.0,579,-1,0,288
431.0,474,-1,0,294
433.0,601,-1,0,275
434.0,59,-1,0,316
436.0,467,-1,0,122
438.0,86,-1,0,307
439.0,639,-1,0,118
441.0,618,-1,0,521
443.0,239,-1,0,294
445.0,582,-1,0,288
446.0,529,-1,0,139
447.0,76,-1,0,516
448.0,474,-1,0,283
453.0,55,-1,0,230
456.0,34,-1,0,273
463.0,592,-1,0,202
471.0,105,-1,0,130
474.0,196,-1,0,122
475.0,352,-1,0,515
476.0,632,-1,0,117
479.0,45,-1,0,287
481.0,72,-1,0,199
483.0,436,-1,0,311
484.0,465,-1,0,250
487.0,278,-1,0,114
490.0,49,-1,0,276
491.0,245,-1,0,246
496.0,498,-1,0,256
497.0,32,-1,0,275
500.0,628,-1,0,112
503.0,616,-1,0,292
505.0,503,-1,0,311
506.0,476,-1,0,283
508.0,328,-1,0,199
509.0,244,-1,0,202
510.0,280,-1,0,202
511.0,409,-1,0,246
512.0,533,-1,0,496
514.0,178,-1,0,263
516.0,403,-1,0,255
517.0,621,-1,0,149
520.0,47,-1,0,296
529.0,359,-1,0,496
530.0,547,-1,0,212
533.0,454,-1,0,526
536.0,645,-1,0,273
