315,21931.0,17930,9400000.0
316,.,10241,1400000.0
317,22406.0,17930,1300000.0
318,.,10241,2700000.0
319,.,10241,700000.0
320,21892.0,17930,600000.0
321,.,10241,400000.0
322,.,17930,100000.0
323,22764.0,17930,100000.0
324,.,10241,900000.0
325,.,10241,200000.0
326,.,10241,100000.0
327,.,10241,100000.0
328,.,10241,100000.0
329,.,10241,100000.0
330,21658.0,17930,2000000.0
331,.,10241,300000.0
332,.,10241,1000000.0
333,.,10241,1800000.0
334,21210.0,17930,900000.0
335,.,10241,100000.0
336,.,10241,100000.0
337,.,10241,500000.0
338,.,10241,200000.0
339,23058.0,17930,2.93E7
340,.,10241,200000.0
341,22246.0,17930,300000.0
342,22190.0,17930,700000.0
343,22131.0,17930,500000.0
344,.,10241,100000.0
345,.,10241,200000.0
346,.,10241,600000.0
347,.,10241,400000.0
348,.,10241,200000.0
349,.,10241,900000.0
350,.,10241,100000.0
351,.,10241,100000.0
352,22911.0,17930,6500000.0
353,.,10241,600000.0
354,.,10241,200000.0
355,22882.0,17930,1300000.0
356,.,10241,1200000.0
357,.,10241,1900000.0
358,.,10241,1700000.0
359,.,10241,5600000.0
360,21182.0,17930,2.62E7
361,.,10241,9700000.0
363,21994.0,10241,300000.0
364,.,17930,600000.0
365,.,10241,700000.0
366,21308.0,17930,500000.0
367,.,10241,100000.0
368,.,10241,100000.0
369,.,17930,5200000.0
370,.,10241,200000.0
371,.,17930,500000.0
372,.,10241,100000.0
373,.,10241,1000000.0
374,22277.0,17930,2.32E7
374,.,10241,1800000.0
375,.,17930,300000.0
376,.,10241,500000.0
377,.,10241,200000.0
378,.,10241,700000.0
379,22701.0,17930,2.04E7
381,.,10241,3100000.0
382,.,10241,6.13E7
383,.,10241,100000.0
386,.,10241,200000.0
380,.,10241,200000.0
384,.,10241,300000.0
385,22979.0,17930,1.22E7
388,.,10241,300000.0
389,.,10241,300000.0
390,.,10241,100000.0
391,.,10241,700000.0
392,.,10241,100000.0
393,22869.0,17930,1.07E7
394,.,10241,300000.0
395,.,10241,800000.0
396,.,10241,1900000.0
397,.,10241,100000.0
398,.,10241,100000.0
399,.,10241,400000.0
400,22630.0,17930,400000.0
401,.,17930,1000000.0
402,.,10241,200000.0
403,.,10241,100000.0
404,.,10241,100000.0
405,23007.0,17930,2200000.0
406,.,10241,500000.0
407,22999.0,17930,2200000.0
408,.,10241,100000.0
409,22183.0,17930,400000.0
410,.,10241,600000.0
411,22476.0,17930,1800000.0
412,.,10241,200000.0
413,22784.0,17930,2.02E7
414,.,10241,900000.0
415,.,10241,100000.0
416,.,10241,300000.0
417,21434.0,10241,300000.0
418,.,10241,100000.0
419,22230.0,17930,100000.0
420,.,10241,6200000.0
421,.,10241,3.6E7
422,.,10241,100000.0
423,.,10241,700000.0
424,.,10241,100000.0
425,.,10241,200000.0
426,.,17930,300000.0
427,.,10241,100000.0
428,.,10241,100000.0
429,.,10241,2700000.0
430,.,17930,400000.0
431,22484.0,17930,5400000.0
432,.,10241,100000.0
433,22034.0,17930,500000.0
434,.,10241,100000.0
435,20832.0,17930,1.69E7
436,21273.0,17930,1.22E7
437,21550.0,17930,7600000.0
438,.,10241,100000.0
439,21959.0,10241,4100000.0
440,.,10241,200000.0
441,.,10241,3800000.0
442,.,10241,1700000.0
443,.,10241,2100000.0
444,22554.0,17930,1200000.0
445,.,10241,100000.0
446,.,10241,200000.0
447,.,10241,200000.0
448,.,10241,700000.0
449,.,10241,3900000.0
450,.,10241,200000.0
451,.,10241,100000.0
452,22995.0,17930,3100000.0
453,21154.0,17930,300000.0
454,22537.0,17930,100000.0
455,.,10241,100000.0
456,22211.0,10241,1500000.0
457,21938.0,17930,500000.0
458,23055.0,17930,9500000.0
459,21428.0,17930,500000.0
460,22561.0,17930,1.9E7
461,.,10241,100000.0
462,.,10241,100000.0
463,.,10241,100000.0
464,.,10241,1000000.0
465,21700.0,10241,900000.0
466,.,10241,100000.0
467,.,10241,6500000.0
468,.,10241,300000.0
469,23121.0,17930,5.18E7
470,22260.0,17930,600000.0
471,22914.0,17930,4100000.0
472,.,10241,200000.0
473,21546.0,10241,800000.0
474,.,10241,100000.0
475,.,10241,100000.0
476,.,10241,100000.0
477,.,10241,300000.0
478,.,10241,300000.0
479,.,10241,400000.0
480,.,10241,8100000.0
481,.,10241,300000.0
482,.,10241,500000.0
483,.,10241,700000.0
484,22365.0,17930,2500000.0
485,.,10241,100000.0
486,22084.0,17930,6000000.0
487,23069.0,17930,200000.0
488,.,17930,1100000.0
489,.,10241,400000.0
491,.,10241,2600000.0
490,.,10241,100000.0
492,.,10241,300000.0
493,22567.0,17930,100000.0
494,.,10241,100000.0
495,.,10241,100000.0
269,.,10241,100000.0
362,.,10241,100000.0
387,.,10241,200000.0
497,.,10241,100000.0
498,.,10241,300000.0
499,21252.0,17930,1100000.0
500,.,10241,100000.0
501,.,10241,600000.0
502,21483.0,10241,2200000.0
511,.,10241,500000.0
512,.,10241,400000.0
569,21480.0,17930,600000.0
650,.,10241,1000000.0
652,.,10241,100000.0
654,.,17930,700000.0
676,21924.0,17930,1.22E7
681,20471.0,17930,1800000.0
682,20737.0,17930,1300000.0
683,22273.0,17930,200000.0
684,23128.0,17930,1.2E8
687,.,10241,300000.0
844,.,10241,2.33E7
845,.,10241,2.93E7
846,.,10241,1.02E7
847,.,10241,2.27E7
1101,21914.0,17930,300000.0
1166,20713.0,17930,800000.0
1260,22911.0,17930,4500000.0
1268,.,10241,100000.0
1269,.,10241,700000.0
1335,.,10241,100000.0
503,.,10241,700000.0
504,.,10241,100000.0
505,.,10241,200000.0
506,.,10241,100000.0
507,.,10241,200000.0
508,.,10241,100000.0
509,.,10241,8200000.0
510,.,10241,1.35E7
513,.,17930,1400000.0
514,.,10241,1.53E7
515,.,10241,500000.0
516,.,10241,400000.0
517,.,10241,200000.0
518,.,10241,2000000.0
520,.,10241,2600000.0
521,.,10241,3000000.0
522,.,10241,2400000.0
519,.,10241,100000.0
523,.,10241,7800000.0
524,.,10241,200000.0
525,.,10241,400000.0
526,.,10241,400000.0
527,20860.0,17930,600000.0
528,21817.0,17930,900000.0
529,22027.0,17930,5800000.0
530,.,10241,100000.0
531,.,10241,200000.0
532,21675.0,17930,1.12E7
533,.,10241,1700000.0
534,.,10241,5800000.0
535,.,10241,200000.0
536,.,10241,800000.0
537,21476.0,10241,4100000.0
541,.,10241,3200000.0
542,.,10241,900000.0
538,.,10241,700000.0
539,.,10241,400000.0
540,.,10241,400000.0
543,.,10241,100000.0
544,.,10241,100000.0
545,.,10241,100000.0
546,.,10241,200000.0
547,.,10241,2000000.0
548,.,10241,3100000.0
549,.,10241,1900000.0
550,.,10241,1000000.0
551,.,10241,1200000.0
552,.,10241,900000.0
553,.,10241,2600000.0
554,22649.0,17930,1.33E7
555,22802.0,17930,1.04E7
556,.,10241,1300000.0
557,.,10241,700000.0
558,21651.0,10241,100000.0
559,.,10241,1.87E7
560,.,10241,100000.0
561,.,10241,100000.0
562,.,10241,300000.0
563,22551.0,17930,3400000.0
564,22670.0,17930,1900000.0
565,22900.0,17930,4000000.0
566,23122.0,17930,4900000.0
567,.,10241,200000.0
568,21718.0,17930,100000.0
570,.,10241,100000.0
571,.,10241,1200000.0
572,.,10241,8000000.0
573,.,10241,1400000.0
574,.,10241,800000.0
575,.,10241,2300000.0
576,.,10241,100000.0
577,.,10241,100000.0
578,.,10241,100000.0
579,.,10241,100000.0
580,.,10241,200000.0
581,.,10241,600000.0
583,.,10241,100000.0
584,.,10241,100000.0
585,.,10241,400000.0
586,.,17930,100000.0
587,22575.0,17930,1100000.0
588,.,10241,100000.0
582,22096.0,10241,1800000.0
589,.,10241,3400000.0
590,.,10241,200000.0
592,21406.0,17930,1100000.0
593,.,10241,100000.0
594,22161.0,17930,500000.0
595,.,10241,100000.0
596,.,10241,1200000.0
597,.,10241,200000.0
598,23056.0,17930,9100000.0
599,.,10241,100000.0
600,.,10241,100000.0
601,.,10241,100000.0
602,.,10241,100000.0
603,21742.0,10241,3500000.0
604,.,10241,4300000.0
605,22917.0,10241,5500000.0
606,21616.0,17930,8800000.0
607,22029.0,17930,6400000.0
608,22659.0,17930,5800000.0
609,.,10241,100000.0
610,.,10241,100000.0
613,22250.0,10241,4200000.0
614,22574.0,10241,2500000.0
611,.,10241,300000.0
612,.,10241,100000.0
615,.,10241,100000.0
616,22525.0,17930,7700000.0
617,.,10241,200000.0
618,.,10241,200000.0
619,.,10241,8200000.0
620,.,10241,100000.0
621,22924.0,17930,8400000.0
622,.,10241,100000.0
623,.,10241,2200000.0
624,.,10241,600000.0
625,.,10241,200000.0
626,22706.0,17930,9500000.0
627,23035.0,10241,3.61E7
628,.,10241,200000.0
629,.,10241,100000.0
630,.,10241,300000.0
631,.,10241,400000.0
632,22335.0,17930,5600000.0
633,.,17930,2400000.0
634,.,10241,4.14E7
635,23086.0,17930,5500000.0
636,.,10241,300000.0
637,.,10241,200000.0
638,21294.0,17930,2000000.0
639,21714.0,17930,1500000.0
640,22154.0,17930,1400000.0
641,22630.0,17930,1800000.0
642,23057.0,10241,5300000.0
643,21538.0,17930,100000.0
645,.,10241,300000.0
646,.,10241,5700000.0
647,.,10241,100000.0
648,.,10241,200000.0
649,.,10241,300000.0
651,.,10241,200000.0
653,.,10241,1400000.0
655,.,10241,100000.0
656,.,10241,100000.0
657,.,10241,200000.0
658,.,10241,200000.0
659,21797.0,10241,900000.0
660,21118.0,10241,1300000.0
661,21489.0,10241,1000000.0
662,.,10241,400000.0
663,.,10241,1800000.0
664,.,10241,4700000.0
665,21936.0,17930,6100000.0
666,.,10241,300000.0
667,.,10241,3100000.0
668,.,10241,1900000.0
669,.,10241,900000.0
670,.,10241,800000.0
671,.,10241,500000.0
672,.,10241,700000.0
673,.,10241,900000.0
674,.,10241,1100000.0
675,.,10241,200000.0
677,.,10241,400000.0
678,.,10241,100000.0
679,22386.0,17930,1200000.0
680,.,10241,300000.0
685,.,10241,300000.0
686,.,10241,300000.0
688,.,10241,100000.0
689,.,10241,900000.0
690,.,10241,800000.0
691,.,10241,100000.0
694,.,10241,1100000.0
695,.,10241,1000000.0
696,.,10241,1300000.0
697,.,10241,300000.0
698,.,10241,200000.0
699,.,10241,300000.0
700,.,10241,300000.0
701,.,10241,200000.0
702,.,10241,500000.0
692,.,10241,300000.0
693,.,10241,400000.0
703,.,10241,200000.0
704,.,10241,200000.0
829,22504.0,17930,1.03E7
705,.,10241,3900000.0
706,.,10241,400000.0
707,.,10241,100000.0
708,.,10241,100000.0
709,22434.0,17930,100000.0
710,21035.0,10241,100000.0
711,.,10241,100000.0
712,22841.0,10241,3.01E7
713,.,10241,200000.0
714,.,10241,300000.0
715,22814.0,17930,1.553E8
716,22989.0,17930,1.502E8
717,21194.0,10241,100000.0
718,.,10241,100000.0
719,.,10241,1600000.0
720,22722.0,17930,100000.0
721,21343.0,17930,800000.0
722,21266.0,17930,2.06E7
723,21544.0,17930,1.32E7
724,21913.0,17930,1.05E7
725,22079.0,17930,1.14E7
726,.,10241,100000.0
727,.,10241,200000.0
728,.,10241,600000.0
729,.,10241,400000.0
731,22448.0,17930,300000.0
730,.,10241,2300000.0
732,.,10241,200000.0
733,.,10241,200000.0
734,.,10241,700000.0
735,20580.0,17930,400000.0
736,22690.0,17930,1400000.0
737,21317.0,17930,600000.0
738,21343.0,10241,400000.0
739,21126.0,17930,8900000.0
740,.,10241,700000.0
741,.,10241,100000.0
742,22259.0,17930,9.22E7
743,23001.0,17930,1.576E8
744,.,10241,800000.0
745,.,10241,1900000.0
746,22148.0,17930,1.01E7
747,22358.0,17930,1.15E7
748,.,17930,800000.0
749,22251.0,17930,3600000.0
750,22239.0,17930,700000.0
751,.,10241,4700000.0
752,.,10241,1500000.0
753,.,10241,100000.0
754,.,10241,3100000.0
755,23029.0,17930,5200000.0
756,22756.0,10241,100000.0
757,.,10241,100000.0
758,.,10241,100000.0
759,.,10241,200000.0
760,21406.0,17930,1900000.0
761,.,10241,1.24E7
762,.,10241,2.99E7
763,.,10241,2.38E7
764,.,10241,1.8E7
765,.,10241,2.07E7
766,.,10241,2.67E7
767,.,10241,6.37E7
768,22189.0,10241,200000.0
769,22036.0,17930,6400000.0
770,.,10241,100000.0
771,21111.0,10241,300000.0
773,22092.0,10241,3.66E7
774,.,10241,100000.0
775,.,10241,100000.0
776,22734.0,17930,2400000.0
777,20951.0,17930,7500000.0
778,20076.0,17930,9800000.0
779,20377.0,17930,7200000.0
780,20622.0,17930,4400000.0
781,20769.0,17930,3800000.0
782,21154.0,17930,3400000.0
783,.,10241,200000.0
784,21706.0,10241,400000.0
785,.,10241,200000.0
786,22277.0,17930,1400000.0
787,.,10241,3500000.0
788,.,10241,200000.0
791,.,10241,400000.0
792,22946.0,17930,8.0E7
793,.,10241,500000.0
794,.,10241,900000.0
795,.,10241,1200000.0
796,21973.0,17930,5500000.0
801,.,10241,100000.0
802,.,10241,300000.0
803,22155.0,17930,3100000.0
804,.,10241,3800000.0
772,.,10241,200000.0
789,22673.0,17930,9.46E7
790,.,10241,200000.0
797,21917.0,10241,2100000.0
798,.,10241,500000.0
799,23055.0,17930,1.84E7
800,.,10241,100000.0
805,.,10241,100000.0
806,.,10241,300000.0
807,.,10241,1900000.0
808,.,10241,500000.0
809,.,10241,500000.0
810,22036.0,10241,400000.0
811,22748.0,10241,300000.0
812,.,10241,1300000.0
813,.,10241,100000.0
814,.,10241,1800000.0
815,.,10241,500000.0
816,.,10241,700000.0
817,.,10241,100000.0
818,.,10241,1.68E7
819,.,10241,200000.0
820,.,10241,100000.0
822,.,10241,9500000.0
821,.,10241,6300000.0
823,22771.0,17930,6100000.0
824,.,10241,800000.0
825,.,10241,1400000.0
826,.,10241,3700000.0
828,23009.0,10241,7.82E7
827,.,10241,700000.0
830,.,10241,800000.0
831,.,10241,100000.0
832,.,10241,200000.0
833,22233.0,10241,100000.0
834,21993.0,17930,700000.0
835,21217.0,17930,1.81E7
836,21972.0,17930,7300000.0
837,.,10241,300000.0
838,.,10241,200000.0
839,.,10241,300000.0
840,.,10241,100000.0
841,.,10241,400000.0
842,.,10241,1900000.0
843,.,10241,400000.0
848,.,10241,300000.0
851,.,10241,1100000.0
852,21700.0,17930,7800000.0
853,.,17930,300000.0
854,.,10241,400000.0
849,21581.0,17930,7300000.0
850,21973.0,17930,3000000.0
855,.,10241,100000.0
856,.,10241,100000.0
857,.,10241,200000.0
858,.,10241,100000.0
859,.,10241,200000.0
860,20727.0,17930,800000.0
861,22666.0,17930,800000.0
862,.,17930,1500000.0
863,21280.0,17930,4100000.0
864,.,10241,200000.0
865,.,10241,400000.0
866,.,10241,100000.0
867,.,10241,200000.0
868,21385.0,17930,3200000.0
869,.,10241,100000.0
870,.,10241,1500000.0
871,.,10241,900000.0
873,22328.0,17930,700000.0
874,.,10241,100000.0
877,.,10241,200000.0
875,.,10241,100000.0
876,22461.0,17930,800000.0
878,.,10241,1.14E7
879,.,10241,100000.0
880,21782.0,17930,800000.0
881,.,10241,1.41E7
882,.,10241,200000.0
883,.,10241,2700000.0
884,.,10241,7400000.0
885,.,10241,7200000.0
886,23112.0,17930,4.79E7
887,.,10241,300000.0
888,22188.0,17930,7300000.0
889,.,10241,400000.0
890,.,10241,8800000.0
891,.,10241,1500000.0
892,.,10241,800000.0
893,.,10241,400000.0
894,.,10241,400000.0
895,.,10241,300000.0
896,.,10241,6600000.0
897,.,10241,2100000.0
898,.,10241,1300000.0
899,.,10241,100000.0
900,.,10241,5100000.0
901,21854.0,17930,1200000.0
902,.,10241,900000.0
903,21077.0,17930,1500000.0
904,21441.0,17930,900000.0
905,.,10241,400000.0
906,.,10241,200000.0
907,.,10241,500000.0
908,.,10241,100000.0
909,.,10241,200000.0
910,.,10241,4000000.0
911,22588.0,17930,3200000.0
912,.,10241,3200000.0
913,21973.0,17930,100000.0
914,.,10241,100000.0
915,.,10241,300000.0
916,.,10241,100000.0
917,21283.0,17930,400000.0
918,.,10241,100000.0
919,.,17930,1000000.0
920,.,10241,1700000.0
921,.,10241,100000.0
922,.,10241,100000.0
923,.,10241,100000.0
924,.,10241,100000.0
925,.,10241,100000.0
926,.,10241,100000.0
927,21627.0,17930,500000.0
928,22807.0,17930,200000.0
929,23174.0,17930,3200000.0
930,20885.0,17930,200000.0
931,.,10241,100000.0
872,.,10241,200000.0
932,.,10241,1.56E7
933,.,10241,500000.0
934,.,10241,1200000.0
935,.,10241,100000.0
936,.,10241,100000.0
937,22580.0,17930,3600000.0
938,22712.0,17930,2800000.0
939,22140.0,10241,2300000.0
940,.,10241,800000.0
941,.,10241,400000.0
942,.,10241,100000.0
943,.,10241,300000.0
944,.,17930,4900000.0
945,.,10241,100000.0
946,.,10241,500000.0
947,.,10241,2100000.0
948,22266.0,17930,100000.0
950,.,10241,2800000.0
949,.,10241,200000.0
951,.,10241,200000.0
952,.,10241,700000.0
953,.,10241,100000.0
954,.,10241,3400000.0
955,.,10241,100000.0
957,.,10241,300000.0
956,22750.0,17930,2.37E7
958,.,10241,300000.0
959,.,10241,1300000.0
960,.,10241,500000.0
961,.,10241,8300000.0
962,22960.0,17930,3.58E7
963,21553.0,10241,100000.0
964,.,10241,300000.0
965,.,10241,1000000.0
966,22406.0,10241,200000.0
967,.,10241,300000.0
968,.,10241,200000.0
969,.,10241,200000.0
970,.,10241,1400000.0
971,.,10241,200000.0
972,.,10241,200000.0
973,.,10241,200000.0
975,.,10241,200000.0
976,23020.0,10241,3800000.0
974,.,17930,100000.0
977,.,10241,1300000.0
978,22132.0,17930,200000.0
979,.,10241,500000.0
980,.,10241,100000.0
981,.,10241,100000.0
982,.,10241,5300000.0
983,.,10241,1100000.0
984,.,10241,1600000.0
985,.,10241,2500000.0
986,.,10241,500000.0
987,.,10241,200000.0
988,.,10241,100000.0
989,.,10241,1.02E7
990,.,10241,3200000.0
991,.,10241,200000.0
992,21518.0,17930,400000.0
993,22250.0,17930,700000.0
995,.,10241,200000.0
996,.,10241,400000.0
997,.,10241,2300000.0
998,.,10241,8400000.0
999,.,10241,300000.0
1000,.,10241,900000.0
1001,.,17930,4300000.0
1002,.,17930,3300000.0
1003,22673.0,17930,3000000.0
1004,22820.0,17930,1600000.0
1005,22882.0,17930,600000.0
1006,.,10241,400000.0
994,22610.0,17930,100000.0
1007,.,10241,100000.0
1009,.,10241,200000.0
1010,22120.0,10241,1.01E7
1011,.,10241,2100000.0
1012,.,10241,1800000.0
1013,.,10241,1500000.0
1014,.,10241,1400000.0
1015,.,10241,2400000.0
1016,.,10241,4200000.0
1017,.,10241,600000.0
1018,.,10241,300000.0
1019,.,10241,300000.0
1020,22594.0,17930,5400000.0
1021,22722.0,17930,9600000.0
1022,22327.0,17930,4300000.0
1023,.,10241,1000000.0
1024,21574.0,10241,300000.0
1025,.,10241,600000.0
1026,22264.0,17930,300000.0
