35,31,103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
35,87,28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
35,31,98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35,46,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,31,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
35,120,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,31,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
35,31,95,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0
35,31,78,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0
75,100,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,100,45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
75,100,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
75,79,85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
75,79,82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
75,79,77,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0
75,79,10,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
75,76,49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
75,76,40,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0
75,76,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0
75,83,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,83,72,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
75,83,71,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0
75,5,41,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0
75,65,67,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
75,65,66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,56,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
75,56,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,79,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
75,5,105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
75,83,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
75,5,39,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0
75,79,89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
75,5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0
75,5,6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0
75,83,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,100,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
75,109,110,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
75,109,44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
75,100,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
75,100,108,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
75,100,102,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0
75,65,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0
112,69,86,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0
112,69,84,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0
112,69,15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
112,69,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0
112,22,125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
112,22,104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
112,22,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
112,22,60,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
112,22,37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112,17,96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
112,17,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
112,24,73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112,16,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,16,54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0
112,16,27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112,16,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112,16,25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
112,24,74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0
112,16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,16,21,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0
112,16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,22,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112,16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,16,18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
112,12,53,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0
112,22,119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
112,12,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
112,12,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
112,12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,12,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
112,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
112,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
