35,31,32,1.0
35,31,68,1.0
35,31,78,1.0
35,31,95,1.0
35,31,98,1.0
35,31,99,1.0
35,31,103,1.0
35,33,9,1.0
35,33,34,1.0
35,46,47,1.0
35,46,48,1.0
35,46,52,1.0
35,55,1,1.0
35,55,2,1.0
35,55,36,1.0
35,55,51,1.0
35,55,88,1.0
35,55,97,1.0
35,55,118,1.0
35,87,11,1.0
35,87,28,1.0
35,87,124,1.0
35,80,62,1.0
35,80,81,1.0
35,80,92,1.0
35,115,63,1.0
35,115,91,1.0
35,115,93,1.0
35,115,116,1.0
35,115,117,1.0
35,123,114,1.0
35,123,122,1.0
35,120,90,1.0
35,120,113,1.0
35,120,121,1.0
75,5,6,1.0
75,5,7,1.0
75,5,39,1.0
75,5,41,1.0
75,5,105,1.0
75,56,57,1.0
75,56,58,1.0
75,65,66,1.0
75,65,67,1.0
75,65,106,1.0
75,83,43,1.0
75,83,70,1.0
75,83,71,1.0
75,83,72,1.0
75,83,107,1.0
75,76,3,1.0
75,76,40,1.0
75,76,49,1.0
75,79,10,1.0
75,79,59,1.0
75,79,77,1.0
75,79,82,1.0
75,79,85,1.0
75,79,89,1.0
75,100,42,1.0
75,100,45,1.0
75,100,61,1.0
75,100,101,1.0
75,100,102,1.0
75,100,108,1.0
75,100,111,1.0
75,109,44,1.0
75,109,110,1.0
112,12,4,1.0
112,12,8,1.0
112,12,13,1.0
112,12,14,1.0
112,12,29,1.0
112,12,38,1.0
112,12,53,1.0
112,16,18,1.0
112,16,19,1.0
112,16,20,1.0
112,16,21,1.0
112,16,23,1.0
112,16,25,1.0
112,16,26,1.0
112,16,27,1.0
112,16,54,1.0
112,16,94,1.0
112,24,73,1.0
112,24,74,1.0
112,17,30,1.0
112,17,96,1.0
112,22,37,1.0
112,22,50,1.0
112,22,60,1.0
112,22,64,1.0
112,22,104,1.0
112,22,119,1.0
112,22,125,1.0
112,69,0,1.0
112,69,15,1.0
112,69,84,1.0
112,69,86,1.0
