0,1.0,20598.0
0,1.0,20637.0
1,1.0,22618.0
1,1.0,22645.0
2,1.0,19952.0
2,1.0,20398.0
3,1.0,19954.0
4,1.0,21662.0
4,1.0,22474.0
4,1.0,20277.0
4,1.0,21647.0
4,1.0,20052.0
4,2.0,20399.0
4,1.0,22209.0
4,1.0,20741.0
4,1.0,20717.0
4,1.0,21611.0
4,1.0,20444.0
4,1.0,22508.0
4,1.0,19961.0
4,1.0,22166.0
4,1.0,20125.0
4,1.0,21439.0
4,1.0,22257.0
4,1.0,22726.0
4,1.0,20012.0
4,1.0,22778.0
4,1.0,22284.0
4,1.0,21270.0
4,1.0,19955.0
4,1.0,22544.0
4,1.0,22478.0
4,1.0,20412.0
4,1.0,20955.0
4,1.0,20706.0
4,1.0,22545.0
4,1.0,22427.0
4,1.0,20070.0
4,1.0,20622.0
4,1.0,22855.0
4,1.0,20921.0
4,1.0,21953.0
4,1.0,20375.0
4,1.0,21666.0
4,1.0,22386.0
4,1.0,20077.0
4,1.0,20359.0
4,1.0,20438.0
4,1.0,22207.0
4,1.0,20846.0
4,1.0,20970.0
4,1.0,20684.0
4,2.0,20453.0
4,1.0,20427.0
4,1.0,22491.0
4,1.0,20634.0
4,1.0,20138.0
4,1.0,20265.0
4,1.0,20388.0
5,1.0,19948.0
5,1.0,20079.0
5,1.0,19947.0
5,1.0,19945.0
5,1.0,21034.0
5,2.0,20068.0
5,2.0,19944.0
5,1.0,20060.0
5,2.0,20861.0
5,3.0,20056.0
5,2.0,20050.0
5,1.0,20049.0
5,1.0,20705.0
5,1.0,20691.0
5,2.0,20048.0
5,1.0,20043.0
5,2.0,20662.0
5,1.0,20039.0
5,3.0,20029.0
5,1.0,20597.0
5,1.0,20591.0
5,1.0,20026.0
5,2.0,20023.0
5,1.0,20536.0
5,1.0,20528.0
5,2.0,20014.0
5,1.0,22848.0
5,1.0,22847.0
5,1.0,20442.0
5,1.0,20008.0
5,1.0,20016.0
5,1.0,20004.0
5,1.0,20425.0
5,2.0,20002.0
5,1.0,20001.0
5,1.0,20446.0
5,1.0,20012.0
5,1.0,20458.0
5,1.0,20482.0
5,2.0,20017.0
5,1.0,20022.0
5,1.0,20574.0
5,2.0,20025.0
5,1.0,22741.0
5,1.0,20028.0
5,1.0,20616.0
5,1.0,20031.0
5,1.0,20663.0
5,1.0,20041.0
5,1.0,20685.0
5,1.0,20045.0
5,1.0,20411.0
5,1.0,20706.0
5,1.0,20749.0
5,1.0,20055.0
5,1.0,20900.0
5,1.0,20057.0
5,1.0,20942.0
5,1.0,20061.0
5,1.0,21045.0
5,1.0,20072.0
5,1.0,20075.0
5,1.0,20077.0
5,1.0,21165.0
5,1.0,20081.0
5,2.0,20083.0
5,1.0,20084.0
5,1.0,19998.0
5,1.0,19994.0
5,1.0,20402.0
5,1.0,19993.0
5,1.0,19992.0
5,1.0,22659.0
5,1.0,22655.0
5,1.0,20383.0
5,1.0,19989.0
5,1.0,19988.0
5,2.0,20367.0
5,1.0,19987.0
5,3.0,19985.0
5,2.0,22583.0
5,1.0,20360.0
5,1.0,19982.0
5,2.0,19980.0
5,1.0,20355.0
5,1.0,19979.0
5,1.0,19976.0
5,1.0,20348.0
5,1.0,22470.0
5,2.0,22468.0
5,1.0,20347.0
5,2.0,19974.0
5,1.0,20337.0
5,2.0,19973.0
5,1.0,20285.0
5,2.0,22411.0
5,1.0,20272.0
5,1.0,19972.0
5,1.0,20345.0
5,1.0,20253.0
5,1.0,22485.0
5,1.0,20351.0
5,1.0,20353.0
5,1.0,22556.0
5,1.0,20356.0
5,2.0,20357.0
5,1.0,20359.0
5,1.0,22589.0
5,2.0,20361.0
5,3.0,20364.0
5,1.0,20366.0
5,1.0,22625.0
5,1.0,20368.0
5,1.0,20374.0
5,2.0,20381.0
5,1.0,20245.0
5,1.0,20388.0
5,1.0,20394.0
5,2.0,20397.0
