26,2.425E11,3.0
72,2.411E11,1.0
42,2.259E11,2.0
1,2.19E11,2.0
74,1.944E11,3.0
38,1.85E11,1.0
64,1.493E11,3.0
22,1.281E11,2.0
18,1.237E11,2.0
6,1.101E11,1.0
35,1.058E11,2.0
31,9.03E10,1.0
36,8.3E10,1.0
71,8.03E10,1.0
7,7.62E10,1.0
4,7.43E10,2.0
57,7.34E10,3.0
75,7.3E10,1.0
28,7.0E10,3.0
8,7.0E10,1.0
11,6.66E10,2.0
43,6.65E10,3.0
73,5.94E10,1.0
16,5.88E10,1.0
19,5.78E10,2.0
13,5.74E10,2.0
47,5.45E10,1.0
59,5.05E10,1.0
39,4.84E10,1.0
37,4.76E10,1.0
32,4.64E10,1.0
3,4.37E10,2.0
70,4.32E10,1.0
2,4.13E10,2.0
63,3.52E10,1.0
45,3.51E10,1.0
29,3.41E10,1.0
48,3.36E10,1.0
34,3.28E10,1.0
12,3.12E10,1.0
21,3.11E10,1.0
23,3.07E10,1.0
51,2.99E10,1.0
10,2.91E10,1.0
69,2.89E10,1.0
52,2.82E10,1.0
68,2.8E10,1.0
62,2.79E10,1.0
65,2.76E10,1.0
15,2.65E10,1.0
20,2.59E10,1.0
25,2.56E10,1.0
41,2.55E10,1.0
58,2.55E10,1.0
56,2.48E10,1.0
49,2.45E10,1.0
33,2.41E10,1.0
9,2.4E10,1.0
55,2.39E10,1.0
14,2.39E10,1.0
24,2.3E10,1.0
50,2.28E10,1.0
44,2.28E10,1.0
61,2.18E10,1.0
66,2.13E10,1.0
46,2.11E10,1.0
0,2.11E10,1.0
17,2.09E10,1.0
5,2.03E10,1.0
30,2.01E10,1.0
60,2.0E10,1.0
53,1.98E10,1.0
40,1.95E10,1.0
54,1.92E10,1.0
27,1.85E10,1.0
67,1.82E10,1.0
