91,33,3.0
18,69,3.0
91,92,3.0
91,35,3.0
91,27,2.0
91,54,2.0
39,5,2.0
18,24,2.0
91,46,2.0
18,6,2.0
30,16,2.0
2,78,2.0
18,4,2.0
91,1,2.0
91,14,2.0
18,63,1.0
32,12,1.0
18,41,1.0
18,36,1.0
30,49,1.0
18,90,1.0
3,70,1.0
73,61,1.0
30,48,1.0
32,0,1.0
32,11,1.0
91,8,1.0
32,71,1.0
32,76,1.0
32,85,1.0
30,47,1.0
53,88,1.0
18,23,1.0
18,80,1.0
45,28,1.0
18,9,1.0
17,55,1.0
44,26,1.0
91,78,1.0
45,42,1.0
45,75,1.0
53,55,1.0
44,60,1.0
73,19,1.0
73,31,1.0
73,52,1.0
18,67,1.0
73,62,1.0
73,83,1.0
73,84,1.0
77,51,1.0
81,93,1.0
86,34,1.0
87,29,1.0
91,37,1.0
38,82,1.0
91,10,1.0
91,21,1.0
91,25,1.0
18,66,1.0
18,7,1.0
38,79,1.0
38,72,1.0
18,65,1.0
91,89,1.0
91,68,1.0
38,40,1.0
91,59,1.0
91,15,1.0
91,20,1.0
91,22,1.0
38,23,1.0
18,64,1.0
91,43,1.0
91,56,1.0
91,57,1.0
91,58,1.0
91,74,1.0
13,50,1.0
2,55,1.0
