-100,-100,-100,22,13.0
-100,-100,-100,11,8.0
-100,-100,-100,34,7.0
-100,-100,-100,48,4.0
-100,-100,-100,36,3.0
-100,-100,-100,73,3.0
-100,-100,-100,6,2.0
-100,-100,-100,10,2.0
-100,-100,-100,16,2.0
-100,-100,-100,24,2.0
-100,-100,-100,38,2.0
-100,-100,-100,47,2.0
-100,-100,-100,57,2.0
-100,-100,-100,63,2.0
-100,-100,-100,70,2.0
-100,-100,-100,0,1.0
-100,-100,-100,1,1.0
-100,-100,-100,4,1.0
-100,-100,-100,8,1.0
-100,-100,-100,9,1.0
-100,-100,-100,12,1.0
-100,-100,-100,14,1.0
-100,-100,-100,15,1.0
-100,-100,-100,17,1.0
-100,-100,-100,19,1.0
-100,-100,-100,23,1.0
-100,-100,-100,25,1.0
-100,-100,-100,30,1.0
-100,-100,-100,31,1.0
-100,-100,-100,32,1.0
-100,-100,-100,33,1.0
-100,-100,-100,35,1.0
-100,-100,-100,37,1.0
-100,-100,-100,39,1.0
-100,-100,-100,40,1.0
-100,-100,-100,41,1.0
-100,-100,-100,42,1.0
-100,-100,-100,43,1.0
-100,-100,-100,45,1.0
-100,-100,-100,49,1.0
-100,-100,-100,50,1.0
-100,-100,-100,51,1.0
-100,-100,-100,52,1.0
-100,-100,-100,53,1.0
-100,-100,-100,55,1.0
-100,-100,-100,59,1.0
-100,-100,-100,60,1.0
-100,-100,-100,61,1.0
-100,-100,-100,62,1.0
-100,-100,-100,66,1.0
-100,-100,-100,67,1.0
-100,-100,-100,68,1.0
-100,-100,-100,69,1.0
-100,-100,-100,71,1.0
-100,-100,-100,72,1.0
-100,-100,-100,74,1.0
-100,-100,-100,75,1.0
-100,-100,-100,76,1.0
-100,-100,-100,77,1.0
20,-100,-100,4,1.0
27,-100,-100,43,1.0
28,-100,-100,60,1.0
44,-100,-100,66,1.0
5,-100,-100,37,1.0
54,-100,-100,42,1.0
26,-100,-100,14,1.0
56,-100,-100,77,1.0
58,-100,-100,17,1.0
29,-100,-100,55,1.0
29,-100,-100,72,1.0
3,-100,-100,70,2.0
13,-100,-100,59,1.0
64,-100,-100,11,8.0
64,-100,-100,12,1.0
64,-100,-100,50,1.0
21,-100,-100,31,1.0
21,-100,-100,32,1.0
-1,-100,-100,16,2.0
-1,-100,-100,19,1.0
7,-100,-100,24,2.0
7,-100,-100,0,1.0
7,-100,-100,1,1.0
7,-100,-100,8,1.0
7,-100,-100,9,1.0
7,-100,-100,33,1.0
7,-100,-100,39,1.0
7,-100,-100,40,1.0
7,-100,-100,41,1.0
7,-100,-100,45,1.0
7,-100,-100,49,1.0
7,-100,-100,53,1.0
7,-100,-100,61,1.0
7,-100,-100,62,1.0
7,-100,-100,67,1.0
7,-100,-100,69,1.0
7,-100,-100,75,1.0
7,-100,-100,76,1.0
65,-100,-100,22,13.0
65,-100,-100,34,7.0
65,-100,-100,48,4.0
65,-100,-100,36,3.0
65,-100,-100,73,3.0
65,-100,-100,6,2.0
65,-100,-100,10,2.0
65,-100,-100,38,2.0
65,-100,-100,47,2.0
65,-100,-100,57,2.0
65,-100,-100,63,2.0
65,-100,-100,15,1.0
65,-100,-100,23,1.0
65,-100,-100,25,1.0
65,-100,-100,30,1.0
65,-100,-100,35,1.0
65,-100,-100,51,1.0
65,-100,-100,52,1.0
65,-100,-100,68,1.0
65,-100,-100,71,1.0
65,-100,-100,74,1.0
-1,-1,-100,16,2.0
-1,-1,-100,19,1.0
-100,-1,-100,16,2.0
-100,-1,-100,19,1.0
28,2,-100,60,1.0
54,2,-100,42,1.0
26,2,-100,14,1.0
56,2,-100,77,1.0
29,2,-100,55,1.0
29,2,-100,72,1.0
7,2,-100,24,2.0
7,2,-100,0,1.0
7,2,-100,1,1.0
7,2,-100,8,1.0
7,2,-100,9,1.0
