44,-100,18,44,1.0
58,-100,18,58,1.0
13,-100,18,13,1.0
64,-100,18,64,10.0
21,-100,18,21,2.0
20,4,18,20,1.0
-100,4,18,20,1.0
64,11,18,64,8.0
-100,11,18,64,8.0
64,12,18,64,1.0
-100,12,18,64,1.0
58,17,18,58,1.0
-100,17,18,58,1.0
21,31,18,21,1.0
-100,31,18,21,1.0
21,32,18,21,1.0
-100,32,18,21,1.0
27,43,18,27,1.0
-100,43,18,27,1.0
64,50,18,64,1.0
-100,50,18,64,1.0
13,59,18,13,1.0
-100,59,18,13,1.0
44,66,18,44,1.0
-100,66,18,44,1.0
-100,-100,18,64,10.0
-100,-100,18,21,2.0
-100,-100,18,13,1.0
-100,-100,18,20,1.0
-100,-100,18,27,1.0
-100,-100,18,44,1.0
-100,-100,18,58,1.0
5,-100,46,5,1.0
65,-100,46,65,52.0
65,6,46,65,2.0
-100,6,46,65,2.0
65,10,46,65,2.0
-100,10,46,65,2.0
65,15,46,65,1.0
-100,15,46,65,1.0
65,22,46,65,13.0
-100,22,46,65,13.0
65,23,46,65,1.0
-100,23,46,65,1.0
65,25,46,65,1.0
-100,25,46,65,1.0
65,30,46,65,1.0
-100,30,46,65,1.0
65,38,46,65,2.0
-100,38,46,65,2.0
65,34,46,65,7.0
-100,34,46,65,7.0
65,35,46,65,1.0
-100,35,46,65,1.0
65,36,46,65,3.0
-100,36,46,65,3.0
5,37,46,5,1.0
-100,37,46,5,1.0
65,47,46,65,2.0
-100,47,46,65,2.0
65,48,46,65,4.0
-100,48,46,65,4.0
65,51,46,65,1.0
-100,51,46,65,1.0
65,52,46,65,1.0
-100,52,46,65,1.0
65,57,46,65,2.0
-100,57,46,65,2.0
65,63,46,65,2.0
-100,63,46,65,2.0
65,68,46,65,1.0
-100,68,46,65,1.0
65,71,46,65,1.0
-100,71,46,65,1.0
65,73,46,65,3.0
-100,73,46,65,3.0
65,74,46,65,1.0
-100,74,46,65,1.0
-100,-100,46,65,52.0
-100,-100,46,5,1.0
