-100,-100,-100,121,2462.0
-100,-100,-100,13,881.0
-100,-100,-100,85,862.0
-100,-100,-100,0,857.0
-100,-100,-100,114,812.0
-100,-100,-100,16,641.0
-100,-100,-100,134,499.0
-100,-100,-100,82,473.0
-100,-100,-100,149,448.0
-100,-100,-100,117,445.0
-100,-100,-100,21,378.0
-100,-100,-100,150,372.0
-100,-100,-100,17,325.0
-100,-100,-100,89,280.0
-100,-100,-100,41,274.0
-100,-100,-100,166,271.0
-100,-100,-100,42,253.0
-100,-100,-100,1,231.0
-100,-100,-100,48,221.0
-100,-100,-100,52,208.0
-100,-100,-100,57,205.0
-100,-100,-100,127,199.0
-100,-100,-100,69,193.0
-100,-100,-100,72,178.0
-100,-100,-100,172,175.0
-100,-100,-100,58,151.0
-100,-100,-100,11,149.0
-100,-100,-100,135,139.0
-100,-100,-100,53,131.0
-100,-100,-100,174,125.0
-100,-100,-100,90,120.0
-100,-100,-100,118,117.0
-100,-100,-100,18,113.0
-100,-100,-100,147,109.0
-100,-100,-100,123,106.0
-100,-100,-100,67,105.0
-100,-100,-100,84,95.0
-100,-100,-100,110,91.0
-100,-100,-100,111,89.0
-100,-100,-100,139,87.0
-100,-100,-100,46,82.0
-100,-100,-100,15,79.0
-100,-100,-100,144,73.0
-100,-100,-100,71,72.0
-100,-100,-100,59,71.0
-100,-100,-100,153,66.0
-100,-100,-100,168,66.0
-100,-100,-100,2,61.0
-100,-100,-100,25,53.0
-100,-100,-100,81,53.0
-100,-100,-100,30,51.0
-100,-100,-100,66,50.0
-100,-100,-100,125,40.0
-100,-100,-100,128,40.0
-100,-100,-100,154,38.0
-100,-100,-100,35,36.0
-100,-100,-100,40,35.0
-100,-100,-100,169,34.0
-100,-100,-100,26,33.0
-100,-100,-100,130,30.0
-100,-100,-100,62,26.0
-100,-100,-100,170,26.0
-100,-100,-100,83,24.0
-100,-100,-100,145,23.0
-100,-100,-100,43,15.0
-100,-100,-100,12,11.0
-100,-100,-100,75,11.0
-100,-100,-100,10,10.0
-100,-100,-100,105,9.0
-100,-100,-100,140,6.0
-100,-100,-100,120,4.0
-100,-100,-100,86,3.0
-100,-100,-100,3,2.0
-100,-100,-100,171,2.0
-100,-100,-100,92,1.0
-100,-100,-100,4,0.0
-100,-100,-100,27,0.0
-100,-100,-100,33,0.0
-100,-100,-100,39,0.0
-100,-100,-100,45,0.0
-100,-100,-100,88,0.0
-100,-100,-100,99,0.0
-100,-100,-100,116,0.0
-100,-100,-100,167,0.0
-100,-100,-100,173,0.0
-100,-100,-100,6,.
-100,-100,-100,28,.
-100,-100,-100,29,.
-100,-100,-100,32,.
-100,-100,-100,34,.
-100,-100,-100,44,.
-100,-100,-100,51,.
-100,-100,-100,61,.
-100,-100,-100,73,.
-100,-100,-100,87,.
-100,-100,-100,112,.
-100,-100,-100,115,.
-100,-100,-100,122,.
-100,-100,-100,132,.
-100,-100,-100,148,.
5,-100,-100,110,91.0
7,-100,-100,112,.
14,-100,-100,17,325.0
20,-100,-100,118,117.0
20,-100,-100,2,61.0
23,-100,-100,92,1.0
24,-100,-100,26,33.0
31,-100,-100,84,95.0
31,-100,-100,170,26.0
36,-100,-100,1,231.0
36,-100,-100,18,113.0
36,-100,-100,59,71.0
36,-100,-100,88,0.0
36,-100,-100,29,.
36,-100,-100,44,.
36,-100,-100,122,.
36,-100,-100,148,.
37,-100,-100,125,40.0
47,-100,-100,32,.
49,-100,-100,173,0.0
54,-100,-100,86,3.0
50,-100,-100,172,175.0
50,-100,-100,66,50.0
56,-100,-100,6,.
64,-100,-100,121,2462.0
64,-100,-100,134,499.0
64,-100,-100,82,473.0
64,-100,-100,117,445.0
64,-100,-100,21,378.0
64,-100,-100,150,372.0
64,-100,-100,135,139.0
64,-100,-100,123,106.0
64,-100,-100,46,82.0
64,-100,-100,25,53.0
64,-100,-100,10,10.0
64,-100,-100,167,0.0
64,-100,-100,87,.
65,-100,-100,48,221.0
68,-100,-100,43,15.0
68,-100,-100,45,0.0
70,-100,-100,174,125.0
79,-100,-100,35,36.0
80,-100,-100,81,53.0
98,-100,-100,52,208.0
98,-100,-100,147,109.0
91,-100,-100,28,.
93,-100,-100,120,4.0
94,-100,-100,114,812.0
94,-100,-100,89,280.0
94,-100,-100,57,205.0
94,-100,-100,90,120.0
94,-100,-100,111,89.0
94,-100,-100,40,35.0
94,-100,-100,33,0.0
95,-100,-100,0,857.0
96,-100,-100,166,271.0
96,-100,-100,72,178.0
96,-100,-100,153,66.0
97,-100,-100,62,26.0
109,-100,-100,75,11.0
109,-100,-100,140,6.0
100,-100,-100,4,0.0
101,-100,-100,12,11.0
102,-100,-100,168,66.0
103,-100,-100,30,51.0
104,-100,-100,116,0.0
107,-100,-100,51,.
113,-100,-100,149,448.0
113,-100,-100,67,105.0
113,-100,-100,128,40.0
113,-100,-100,145,23.0
119,-100,-100,41,274.0
124,-100,-100,3,2.0
126,-100,-100,105,9.0
129,-100,-100,15,79.0
131,-100,-100,144,73.0
136,-100,-100,115,.
138,-100,-100,42,253.0
138,-100,-100,58,151.0
142,-100,-100,132,.
143,-100,-100,39,0.0
146,-100,-100,34,.
151,-100,-100,130,30.0
152,-100,-100,16,641.0
152,-100,-100,83,24.0
157,-100,-100,53,131.0
158,-100,-100,154,38.0
159,-100,-100,13,881.0
160,-100,-100,139,87.0
161,-100,-100,171,2.0
161,-100,-100,27,0.0
162,-100,-100,169,34.0
163,-100,-100,85,862.0
164,-100,-100,11,149.0
164,-100,-100,71,72.0
164,-100,-100,99,0.0
165,-100,-100,127,199.0
175,-100,-100,73,.
176,-100,-100,61,.
177,-100,-100,69,193.0
14,60,-100,17,325.0
-100,60,-100,17,325.0
104,76,-100,116,0.0
-100,76,-100,116,0.0
143,77,-100,39,0.0
-100,77,-100,39,0.0
157,106,-100,53,131.0
-100,106,-100,53,131.0
97,19,-100,62,26.0
-100,19,-100,62,26.0
103,133,-100,30,51.0
-100,133,-100,30,51.0
47,74,-100,32,.
-100,74,-100,32,.
177,137,-100,69,193.0
-100,137,-100,69,193.0
54,141,-100,86,3.0
-100,141,-100,86,3.0
136,78,-100,115,.
163,78,-100,85,862.0
-100,78,-100,85,862.0
-100,78,-100,115,.
161,9,-100,171,2.0
161,9,-100,27,0.0
-100,9,-100,171,2.0
-100,9,-100,27,0.0
142,38,-100,132,.
-100,38,-100,132,.
36,155,-100,1,231.0
36,155,-100,18,113.0
36,155,-100,59,71.0
36,155,-100,88,0.0
36,155,-100,29,.
36,155,-100,44,.
36,155,-100,122,.
36,155,-100,148,.
37,155,-100,125,40.0
124,155,-100,3,2.0
-100,155,-100,1,231.0
-100,155,-100,18,113.0
-100,155,-100,59,71.0
-100,155,-100,125,40.0
-100,155,-100,3,2.0
-100,155,-100,88,0.0
-100,155,-100,29,.
-100,155,-100,44,.
-100,155,-100,122,.
-100,155,-100,148,.
80,63,-100,81,53.0
91,63,-100,28,.
-100,63,-100,81,53.0
-100,63,-100,28,.
50,-1,-100,172,175.0
50,-1,-100,66,50.0
56,-1,-100,6,.
-100,-1,-100,172,175.0
-100,-1,-100,66,50.0
-100,-1,-100,6,.
5,22,-100,110,91.0
7,22,-100,112,.
23,22,-100,92,1.0
24,22,-100,26,33.0
68,22,-100,43,15.0
68,22,-100,45,0.0
93,22,-100,120,4.0
100,22,-100,4,0.0
101,22,-100,12,11.0
102,22,-100,168,66.0
107,22,-100,51,.
119,22,-100,41,274.0
131,22,-100,144,73.0
146,22,-100,34,.
151,22,-100,130,30.0
158,22,-100,154,38.0
160,22,-100,139,87.0
175,22,-100,73,.
176,22,-100,61,.
-100,22,-100,41,274.0
-100,22,-100,110,91.0
-100,22,-100,139,87.0
-100,22,-100,144,73.0
-100,22,-100,168,66.0
-100,22,-100,154,38.0
-100,22,-100,26,33.0
-100,22,-100,130,30.0
-100,22,-100,43,15.0
-100,22,-100,12,11.0
-100,22,-100,120,4.0
-100,22,-100,92,1.0
-100,22,-100,4,0.0
-100,22,-100,45,0.0
-100,22,-100,34,.
-100,22,-100,51,.
-100,22,-100,61,.
-100,22,-100,73,.
-100,22,-100,112,.
20,156,-100,118,117.0
20,156,-100,2,61.0
31,156,-100,84,95.0
31,156,-100,170,26.0
49,156,-100,173,0.0
64,156,-100,121,2462.0
64,156,-100,134,499.0
64,156,-100,82,473.0
64,156,-100,117,445.0
64,156,-100,21,378.0
64,156,-100,150,372.0
64,156,-100,135,139.0
64,156,-100,123,106.0
64,156,-100,46,82.0
64,156,-100,25,53.0
64,156,-100,10,10.0
64,156,-100,167,0.0
64,156,-100,87,.
65,156,-100,48,221.0
70,156,-100,174,125.0
79,156,-100,35,36.0
98,156,-100,52,208.0
98,156,-100,147,109.0
94,156,-100,114,812.0
94,156,-100,89,280.0
94,156,-100,57,205.0
94,156,-100,90,120.0
94,156,-100,111,89.0
94,156,-100,40,35.0
94,156,-100,33,0.0
95,156,-100,0,857.0
96,156,-100,166,271.0
96,156,-100,72,178.0
96,156,-100,153,66.0
109,156,-100,75,11.0
109,156,-100,140,6.0
113,156,-100,149,448.0
113,156,-100,67,105.0
113,156,-100,128,40.0
113,156,-100,145,23.0
126,156,-100,105,9.0
129,156,-100,15,79.0
138,156,-100,42,253.0
138,156,-100,58,151.0
152,156,-100,16,641.0
152,156,-100,83,24.0
159,156,-100,13,881.0
162,156,-100,169,34.0
164,156,-100,11,149.0
164,156,-100,71,72.0
164,156,-100,99,0.0
165,156,-100,127,199.0
-100,156,-100,121,2462.0
-100,156,-100,13,881.0
-100,156,-100,0,857.0
-100,156,-100,114,812.0
-100,156,-100,16,641.0
-100,156,-100,134,499.0
-100,156,-100,82,473.0
-100,156,-100,149,448.0
-100,156,-100,117,445.0
-100,156,-100,21,378.0
-100,156,-100,150,372.0
-100,156,-100,89,280.0
-100,156,-100,166,271.0
-100,156,-100,42,253.0
-100,156,-100,48,221.0
-100,156,-100,52,208.0
-100,156,-100,57,205.0
-100,156,-100,127,199.0
-100,156,-100,72,178.0
-100,156,-100,58,151.0
-100,156,-100,11,149.0
-100,156,-100,135,139.0
-100,156,-100,174,125.0
-100,156,-100,90,120.0
-100,156,-100,118,117.0
-100,156,-100,147,109.0
-100,156,-100,123,106.0
-100,156,-100,67,105.0
-100,156,-100,84,95.0
-100,156,-100,111,89.0
-100,156,-100,46,82.0
-100,156,-100,15,79.0
-100,156,-100,71,72.0
-100,156,-100,153,66.0
-100,156,-100,2,61.0
-100,156,-100,25,53.0
-100,156,-100,128,40.0
-100,156,-100,35,36.0
-100,156,-100,40,35.0
-100,156,-100,169,34.0
-100,156,-100,170,26.0
-100,156,-100,83,24.0
-100,156,-100,145,23.0
-100,156,-100,75,11.0
-100,156,-100,10,10.0
-100,156,-100,105,9.0
-100,156,-100,140,6.0
-100,156,-100,33,0.0
-100,156,-100,99,0.0
-100,156,-100,167,0.0
-100,156,-100,173,0.0
-100,156,-100,87,.
50,-100,-1,172,175.0
50,-100,-1,66,50.0
56,-100,-1,6,.
50,-1,-1,172,175.0
50,-1,-1,66,50.0
56,-1,-1,6,.
-100,-1,-1,172,175.0
-100,-1,-1,66,50.0
-100,-1,-1,6,.
-100,-100,-1,172,175.0
-100,-100,-1,66,50.0
-100,-100,-1,6,.
5,-100,8,110,91.0
7,-100,8,112,.
23,-100,8,92,1.0
24,-100,8,26,33.0
47,-100,8,32,.
68,-100,8,43,15.0
68,-100,8,45,0.0
93,-100,8,120,4.0
100,-100,8,4,0.0
101,-100,8,12,11.0
102,-100,8,168,66.0
103,-100,8,30,51.0
107,-100,8,51,.
119,-100,8,41,274.0
131,-100,8,144,73.0
136,-100,8,115,.
143,-100,8,39,0.0
146,-100,8,34,.
151,-100,8,130,30.0
158,-100,8,154,38.0
160,-100,8,139,87.0
163,-100,8,85,862.0
175,-100,8,73,.
176,-100,8,61,.
177,-100,8,69,193.0
143,77,8,39,0.0
-100,77,8,39,0.0
103,133,8,30,51.0
-100,133,8,30,51.0
47,74,8,32,.
